nominal	data	curs	cdx
1	2005.02.16	28,0207	Доллар США
1	2005.02.17	28,0016	Доллар США
1	2005.02.18	27,9998	Доллар США
1	2005.02.19	27,9359	Доллар США
1	2005.02.22	27,9365	Доллар США
1	2005.02.23	27,8312	Доллар США
1	2005.02.25	27,7450	Доллар США
1	2005.02.26	27,7738	Доллар США
1	2005.03.01	27,7007	Доллар США
1	2005.03.02	27,7091	Доллар США
1	2005.03.03	27,6990	Доллар США
1	2005.03.04	27,7245	Доллар США
1	2005.03.05	27,7518	Доллар США
1	2005.03.06	27,6698	Доллар США
1	2005.03.10	27,5562	Доллар США
1	2005.03.11	27,4637	Доллар США
1	2005.03.12	27,4629	Доллар США
1	2005.03.15	27,4770	Доллар США
1	2005.03.16	27,4902	Доллар США
1	2005.03.17	27,4890	Доллар США
1	2005.03.18	27,4611	Доллар США
1	2005.03.19	27,4827	Доллар США
1	2005.03.22	27,5442	Доллар США
1	2005.03.23	27,5764	Доллар США
1	2005.03.24	27,6381	Доллар США
1	2005.03.25	27,6970	Доллар США
1	2005.03.26	27,7112	Доллар США
1	2005.03.29	27,8198	Доллар США
1	2005.03.30	27,8313	Доллар США
1	2005.03.31	27,8256	Доллар США
1	2005.04.01	27,8548	Доллар США
1	2005.04.02	27,8831	Доллар США
1	2005.04.05	27,8926	Доллар США
1	2005.04.06	27,9394	Доллар США
1	2005.04.07	27,8739	Доллар США
1	2005.04.08	27,8085	Доллар США
1	2005.04.09	27,8789	Доллар США
1	2005.04.12	27,7933	Доллар США
1	2005.04.13	27,7650	Доллар США
1	2005.04.14	27,7907	Доллар США
1	2005.04.15	27,8291	Доллар США
1	2005.04.16	27,9031	Доллар США
1	2005.04.19	27,8222	Доллар США
1	2005.04.20	27,7543	Доллар США
1	2005.04.21	27,7241	Доллар США
1	2005.04.22	27,7074	Доллар США
1	2005.04.23	27,7304	Доллар США
1	2005.04.26	27,7463	Доллар США
1	2005.04.27	27,7586	Доллар США
1	2005.04.28	27,8055	Доллар США
1	2005.04.29	27,7940	Доллар США
1	2005.04.30	27,7726	Доллар США
1	2005.05.04	27,8364	Доллар США
1	2005.05.05	27,7896	Доллар США
1	2005.05.06	27,7845	Доллар США
1	2005.05.07	27,7852	Доллар США
1	2005.05.12	27,8160	Доллар США
1	2005.05.13	27,8677	Доллар США
1	2005.05.14	27,9237	Доллар США
1	2005.05.17	28,0223	Доллар США
1	2005.05.18	27,9929	Доллар США
1	2005.05.19	28,0055	Доллар США
1	2005.05.20	27,9608	Доллар США
1	2005.05.21	27,9719	Доллар США
1	2005.05.24	28,0619	Доллар США
1	2005.05.25	28,0327	Доллар США
1	2005.05.26	28,0367	Доллар США
1	2005.05.27	28,0638	Доллар США
1	2005.05.28	28,0813	Доллар США
1	2005.05.31	28,0919	Доллар США
1	2005.06.01	28,1946	Доллар США
1	2005.06.02	28,2885	Доллар США
1	2005.06.03	28,3750	Доллар США
1	2005.06.04	28,3761	Доллар США
1	2005.06.07	28,4290	Доллар США
1	2005.06.08	28,4133	Доллар США
1	2005.06.09	28,3766	Доллар США
1	2005.06.10	28,4457	Доллар США
1	2005.06.11	28,4671	Доллар США
1	2005.06.15	28,5658	Доллар США
1	2005.06.16	28,6237	Доллар США
1	2005.06.17	28,6024	Доллар США
1	2005.06.18	28,5841	Доллар США
1	2005.06.21	28,4765	Доллар США
1	2005.06.22	28,5497	Доллар США
1	2005.06.23	28,5528	Доллар США
1	2005.06.24	28,6193	Доллар США
1	2005.06.25	28,6787	Доллар США
1	2005.06.28	28,5802	Доллар США
1	2005.06.29	28,5840	Доллар США
1	2005.06.30	28,6721	Доллар США
1	2005.07.01	28,6282	Доллар США
1	2005.07.02	28,6794	Доллар США
1	2005.07.05	28,8005	Доллар США
1	2005.07.06	28,8333	Доллар США
1	2005.07.07	28,8185	Доллар США
1	2005.07.08	28,8310	Доллар США
1	2005.07.09	28,8374	Доллар США
1	2005.07.12	28,7154	Доллар США
1	2005.07.13	28,5938	Доллар США
1	2005.07.14	28,5678	Доллар США
1	2005.07.15	28,6679	Доллар США
1	2005.07.16	28,6269	Доллар США
1	2005.07.19	28,6726	Доллар США
1	2005.07.20	28,7252	Доллар США
1	2005.07.21	28,6744	Доллар США
1	2005.07.22	28,6012	Доллар США
1	2005.07.23	28,5792	Доллар США
1	2005.07.26	28,6898	Доллар США
1	2005.07.27	28,6888	Доллар США
1	2005.07.28	28,7304	Доллар США
1	2005.07.29	28,6817	Доллар США
1	2005.07.30	28,6341	Доллар США
1	2005.08.02	28,5950	Доллар США
1	2005.08.03	28,5826	Доллар США
1	2005.08.04	28,6040	Доллар США
1	2005.08.05	28,4854	Доллар США
1	2005.08.06	28,4171	Доллар США
1	2005.08.09	28,4355	Доллар США
1	2005.08.10	28,3791	Доллар США
1	2005.08.11	28,3931	Доллар США
1	2005.08.12	28,3788	Доллар США
1	2005.08.13	28,3122	Доллар США
1	2005.08.16	28,3815	Доллар США
1	2005.08.17	28,4161	Доллар США
1	2005.08.18	28,4730	Доллар США
1	2005.08.19	28,4936	Доллар США
1	2005.08.20	28,6003	Доллар США
1	2005.08.23	28,5852	Доллар США
1	2005.08.24	28,5494	Доллар США
1	2005.08.25	28,5844	Доллар США
1	2005.08.26	28,4572	Доллар США
1	2005.08.27	28,4505	Доллар США
1	2005.08.30	28,4368	Доллар США
1	2005.08.31	28,5450	Доллар США
1	2005.09.01	28,5566	Доллар США
1	2005.09.02	28,4637	Доллар США
1	2005.09.03	28,3037	Доллар США
1	2005.09.06	28,1977	Доллар США
1	2005.09.07	28,2108	Доллар США
1	2005.09.08	28,2015	Доллар США
1	2005.09.09	28,2562	Доллар США
1	2005.09.10	28,2517	Доллар США
1	2005.09.13	28,3566	Доллар США
1	2005.09.14	28,3856	Доллар США
1	2005.09.15	28,3160	Доллар США
1	2005.09.16	28,3698	Доллар США
1	2005.09.17	28,3026	Доллар США
1	2005.09.20	28,4582	Доллар США
1	2005.09.21	28,4065	Доллар США
1	2005.09.22	28,3812	Доллар США
1	2005.09.23	28,3603	Доллар США
1	2005.09.24	28,4320	Доллар США
1	2005.09.27	28,5463	Доллар США
1	2005.09.28	28,5678	Доллар США
1	2005.09.29	28,5366	Доллар США
1	2005.09.30	28,4989	Доллар США
1	2005.10.01	28,5348	Доллар США
1	2005.10.04	28,6132	Доллар США
1	2005.10.05	28,6430	Доллар США
1	2005.10.06	28,6157	Доллар США
1	2005.10.07	28,5207	Доллар США
1	2005.10.08	28,4577	Доллар США
1	2005.10.11	28,4708	Доллар США
1	2005.10.12	28,5562	Доллар США
1	2005.10.13	28,6250	Доллар США
1	2005.10.14	28,5990	Доллар США
1	2005.10.15	28,5861	Доллар США
1	2005.10.18	28,5291	Доллар США
1	2005.10.19	28,6140	Доллар США
1	2005.10.20	28,6715	Доллар США
1	2005.10.21	28,6219	Доллар США
1	2005.10.22	28,5666	Доллар США
1	2005.10.25	28,6248	Доллар США
1	2005.10.26	28,6087	Доллар США
1	2005.10.27	28,4633	Доллар США
1	2005.10.28	28,4793	Доллар США
1	2005.10.29	28,4244	Доллар США
1	2005.11.01	28,5030	Доллар США
1	2005.11.02	28,5810	Доллар США
1	2005.11.03	28,5805	Доллар США
1	2005.11.04	28,5544	Доллар США
1	2005.11.08	28,7593	Доллар США
1	2005.11.09	28,8389	Доллар США
1	2005.11.10	28,8280	Доллар США
1	2005.11.11	28,8135	Доллар США
1	2005.11.12	28,8790	Доллар США
1	2005.11.15	28,8250	Доллар США
1	2005.11.16	28,8503	Доллар США
1	2005.11.17	28,8380	Доллар США
1	2005.11.18	28,8760	Доллар США
1	2005.11.19	28,8436	Доллар США
1	2005.11.22	28,7745	Доллар США
1	2005.11.23	28,8108	Доллар США
1	2005.11.24	28,7267	Доллар США
1	2005.11.25	28,7410	Доллар США
1	2005.11.26	28,7896	Доллар США
1	2005.11.29	28,8698	Доллар США
1	2005.11.30	28,7312	Доллар США
1	2005.12.01	28,7792	Доллар США
1	2005.12.02	28,8160	Доллар США
1	2005.12.03	28,9646	Доллар США
1	2005.12.06	28,9978	Доллар США
1	2005.12.07	28,9123	Доллар США
1	2005.12.08	28,9261	Доллар США
1	2005.12.09	28,9799	Доллар США
1	2005.12.10	28,9258	Доллар США
1	2005.12.13	28,8571	Доллар США
1	2005.12.14	28,7135	Доллар США
1	2005.12.15	28,6610	Доллар США
1	2005.12.16	28,6892	Доллар США
1	2005.12.17	28,6523	Доллар США
1	2005.12.20	28,6400	Доллар США
1	2005.12.21	28,6649	Доллар США
1	2005.12.22	28,7629	Доллар США
1	2005.12.23	28,8400	Доллар США
1	2005.12.24	28,7799	Доллар США
1	2005.12.27	28,8059	Доллар США
1	2005.12.28	28,8177	Доллар США
1	2005.12.29	28,7472	Доллар США
1	2005.12.30	28,7900	Доллар США
1	2005.12.31	28,7825	Доллар США
1	2006.01.11	28,4821	Доллар США
1	2006.01.12	28,4834	Доллар США
1	2006.01.13	28,3966	Доллар США
1	2006.01.14	28,4740	Доллар США
1	2006.01.17	28,3007	Доллар США
1	2006.01.18	28,2697	Доллар США
1	2006.01.19	28,3023	Доллар США
1	2006.01.20	28,2863	Доллар США
1	2006.01.21	28,2909	Доллар США
1	2006.01.24	28,0512	Доллар США
1	2006.01.25	27,9898	Доллар США
1	2006.01.26	27,9805	Доллар США
1	2006.01.27	27,9698	Доллар США
1	2006.01.28	28,0240	Доллар США
1	2006.01.31	28,1207	Доллар США
1	2006.02.01	28,1305	Доллар США
1	2006.02.02	28,1042	Доллар США
1	2006.02.03	28,1901	Доллар США
1	2006.02.04	28,1732	Доллар США
1	2006.02.07	28,2349	Доллар США
1	2006.02.08	28,2524	Доллар США
1	2006.02.09	28,2642	Доллар США
1	2006.02.10	28,2496	Доллар США
1	2006.02.11	28,2411	Доллар США
1	2006.02.14	28,2369	Доллар США
1	2006.02.15	28,1844	Доллар США
1	2006.02.16	28,1994	Доллар США
1	2006.02.17	28,2225	Доллар США
1	2006.02.18	28,2182	Доллар США
1	2006.02.21	28,1451	Доллар США
1	2006.02.22	28,1908	Доллар США
1	2006.02.23	28,1827	Доллар США
1	2006.02.27	28,1550	Доллар США
1	2006.02.28	28,1223	Доллар США
1	2006.03.01	28,1211	Доллар США
1	2006.03.02	28,0245	Доллар США
1	2006.03.03	28,0279	Доллар США
1	2006.03.04	27,9305	Доллар США
1	2006.03.07	27,8810	Доллар США
1	2006.03.08	27,9945	Доллар США
1	2006.03.10	28,0000	Доллар США
1	2006.03.11	28,0203	Доллар США
1	2006.03.14	28,0079	Доллар США
1	2006.03.15	27,9929	Доллар США
1	2006.03.16	27,8432	Доллар США
1	2006.03.17	27,8171	Доллар США
1	2006.03.18	27,7028	Доллар США
1	2006.03.21	27,6615	Доллар США
1	2006.03.22	27,7027	Доллар США
1	2006.03.23	27,7383	Доллар США
1	2006.03.24	27,7680	Доллар США
1	2006.03.25	27,8470	Доллар США
1	2006.03.28	27,7730	Доллар США
1	2006.03.29	27,8019	Доллар США
1	2006.03.30	27,8043	Доллар США
1	2006.03.31	27,7626	Доллар США
1	2006.04.01	27,6996	Доллар США
1	2006.04.04	27,7737	Доллар США
1	2006.04.05	27,6921	Доллар США
1	2006.04.06	27,5602	Доллар США
1	2006.04.07	27,5332	Доллар США
1	2006.04.08	27,6077	Доллар США
1	2006.04.11	27,7085	Доллар США
1	2006.04.12	27,6797	Доллар США
1	2006.04.13	27,6625	Доллар США
1	2006.04.14	27,6985	Доллар США
1	2006.04.15	27,7002	Доллар США
1	2006.04.18	27,6336	Доллар США
1	2006.04.19	27,5675	Доллар США
1	2006.04.20	27,4650	Доллар США
1	2006.04.21	27,4666	Доллар США
1	2006.04.22	27,5198	Доллар США
1	2006.04.25	27,4331	Доллар США
1	2006.04.26	27,4244	Доллар США
1	2006.04.27	27,3921	Доллар США
1	2006.04.28	27,3621	Доллар США
1	2006.04.29	27,2739	Доллар США
1	2006.05.03	27,2424	Доллар США
1	2006.05.04	27,1590	Доллар США
1	2006.05.05	27,2085	Доллар США
1	2006.05.06	27,1258	Доллар США
1	2006.05.07	27,0801	Доллар США
1	2006.05.11	27,0359	Доллар США
1	2006.05.12	27,0755	Доллар США
1	2006.05.13	26,9431	Доллар США
1	2006.05.16	26,9187	Доллар США
1	2006.05.17	27,0209	Доллар США
1	2006.05.18	26,9569	Доллар США
1	2006.05.19	27,0663	Доллар США
1	2006.05.20	26,9987	Доллар США
1	2006.05.23	27,0965	Доллар США
1	2006.05.24	26,9876	Доллар США
1	2006.05.25	27,0168	Доллар США
1	2006.05.26	27,0381	Доллар США
1	2006.05.27	27,0349	Доллар США
1	2006.05.30	27,0652	Доллар США
1	2006.05.31	26,9840	Доллар США
1	2006.06.01	26,9355	Доллар США
1	2006.06.02	27,0474	Доллар США
1	2006.06.03	26,8868	Доллар США
1	2006.06.06	26,7089	Доллар США
1	2006.06.07	26,7331	Доллар США
1	2006.06.08	26,8582	Доллар США
1	2006.06.09	26,8801	Доллар США
1	2006.06.10	27,0079	Доллар США
1	2006.06.14	27,0836	Доллар США
1	2006.06.15	27,0895	Доллар США
1	2006.06.16	27,0369	Доллар США
1	2006.06.17	26,9869	Доллар США
1	2006.06.20	27,0379	Доллар США
1	2006.06.21	27,0450	Доллар США
1	2006.06.22	27,0163	Доллар США
1	2006.06.23	26,9738	Доллар США
1	2006.06.24	27,0491	Доллар США
1	2006.06.27	27,1021	Доллар США
1	2006.06.28	27,0334	Доллар США
1	2006.06.29	27,0611	Доллар США
1	2006.06.30	27,0789	Доллар США
1	2006.07.01	26,9423	Доллар США
1	2006.07.04	26,8735	Доллар США
1	2006.07.05	26,8397	Доллар США
1	2006.07.06	26,8559	Доллар США
1	2006.07.07	26,9111	Доллар США
1	2006.07.08	26,8781	Доллар США
1	2006.07.11	26,8558	Доллар США
1	2006.07.12	26,9125	Доллар США
1	2006.07.13	26,8670	Доллар США
1	2006.07.14	26,9189	Доллар США
1	2006.07.15	26,9631	Доллар США
1	2006.07.18	26,9277	Доллар США
1	2006.07.19	27,0194	Доллар США
1	2006.07.20	27,0554	Доллар США
1	2006.07.21	26,9674	Доллар США
1	2006.07.22	26,9122	Доллар США
1	2006.07.25	26,9223	Доллар США
1	2006.07.26	26,9073	Доллар США
1	2006.07.27	26,9878	Доллар США
1	2006.07.28	26,8431	Доллар США
1	2006.07.29	26,8718	Доллар США
1	2006.08.01	26,8197	Доллар США
1	2006.08.02	26,8416	Доллар США
1	2006.08.03	26,7605	Доллар США
1	2006.08.04	26,8040	Доллар США
1	2006.08.05	26,7710	Доллар США
1	2006.08.08	26,6962	Доллар США
1	2006.08.09	26,7348	Доллар США
1	2006.08.10	26,7391	Доллар США
1	2006.08.11	26,6738	Доллар США
1	2006.08.12	26,7930	Доллар США
1	2006.08.15	26,8189	Доллар США
1	2006.08.16	26,8337	Доллар США
1	2006.08.17	26,7804	Доллар США
1	2006.08.18	26,7225	Доллар США
1	2006.08.19	26,7364	Доллар США
1	2006.08.22	26,7050	Доллар США
1	2006.08.23	26,6964	Доллар США
1	2006.08.24	26,7614	Доллар США
1	2006.08.25	26,7863	Доллар США
1	2006.08.26	26,7998	Доллар США
1	2006.08.29	26,7672	Доллар США
1	2006.08.30	26,7446	Доллар США
1	2006.08.31	26,7379	Доллар США
1	2006.09.01	26,7295	Доллар США
1	2006.09.02	26,7542	Доллар США
1	2006.09.05	26,7222	Доллар США
1	2006.09.06	26,6406	Доллар США
1	2006.09.07	26,6714	Доллар США
1	2006.09.08	26,6708	Доллар США
1	2006.09.09	26,7625	Доллар США
1	2006.09.12	26,7965	Доллар США
1	2006.09.13	26,7764	Доллар США
1	2006.09.14	26,7980	Доллар США
1	2006.09.15	26,8015	Доллар США
1	2006.09.16	26,7667	Доллар США
1	2006.09.19	26,8048	Доллар США
1	2006.09.20	26,7715	Доллар США
1	2006.09.21	26,7974	Доллар США
1	2006.09.22	26,7674	Доллар США
1	2006.09.23	26,6712	Доллар США
1	2006.09.26	26,6665	Доллар США
1	2006.09.27	26,7263	Доллар США
1	2006.09.28	26,7944	Доллар США
1	2006.09.29	26,7498	Доллар США
1	2006.09.30	26,7799	Доллар США
1	2006.10.03	26,7948	Доллар США
1	2006.10.04	26,7335	Доллар США
1	2006.10.05	26,7671	Доллар США
1	2006.10.06	26,7803	Доллар США
1	2006.10.07	26,8102	Доллар США
1	2006.10.10	26,8919	Доллар США
1	2006.10.11	26,8890	Доллар США
1	2006.10.12	26,9537	Доллар США
1	2006.10.13	26,9508	Доллар США
1	2006.10.14	26,9314	Доллар США
1	2006.10.17	26,9690	Доллар США
1	2006.10.18	26,9445	Доллар США
1	2006.10.19	26,9288	Доллар США
1	2006.10.20	26,9351	Доллар США
1	2006.10.21	26,8510	Доллар США
1	2006.10.24	26,8804	Доллар США
1	2006.10.25	26,9307	Доллар США
1	2006.10.26	26,9025	Доллар США
1	2006.10.27	26,8305	Доллар США
1	2006.10.28	26,7884	Доллар США
1	2006.10.31	26,7477	Доллар США
1	2006.11.01	26,7811	Доллар США
1	2006.11.02	26,7285	Доллар США
1	2006.11.03	26,7277	Доллар США
1	2006.11.04	26,7007	Доллар США
1	2006.11.08	26,7218	Доллар США
1	2006.11.09	26,7044	Доллар США
1	2006.11.10	26,6982	Доллар США
1	2006.11.11	26,6195	Доллар США
1	2006.11.14	26,6194	Доллар США
1	2006.11.15	26,6509	Доллар США
1	2006.11.16	26,6548	Доллар США
1	2006.11.17	26,6551	Доллар США
1	2006.11.18	26,6888	Доллар США
1	2006.11.21	26,6402	Доллар США
1	2006.11.22	26,6548	Доллар США
1	2006.11.23	26,6122	Доллар США
1	2006.11.24	26,5560	Доллар США
1	2006.11.25	26,5199	Доллар США
1	2006.11.28	26,3666	Доллар США
1	2006.11.29	26,3503	Доллар США
1	2006.11.30	26,3147	Доллар США
1	2006.12.01	26,3081	Доллар США
1	2006.12.02	26,2465	Доллар США
1	2006.12.05	26,2056	Доллар США
1	2006.12.06	26,1840	Доллар США
1	2006.12.07	26,1883	Доллар США
1	2006.12.08	26,1917	Доллар США
1	2006.12.09	26,2356	Доллар США
1	2006.12.12	26,2977	Доллар США
1	2006.12.13	26,2609	Доллар США
1	2006.12.14	26,2332	Доллар США
1	2006.12.15	26,2645	Доллар США
1	2006.12.16	26,3298	Доллар США
1	2006.12.19	26,3884	Доллар США
1	2006.12.20	26,3830	Доллар США
1	2006.12.21	26,2759	Доллар США
1	2006.12.22	26,2928	Доллар США
1	2006.12.23	26,2941	Доллар США
1	2006.12.26	26,3528	Доллар США
1	2006.12.27	26,3600	Доллар США
1	2006.12.28	26,3365	Доллар США
1	2006.12.29	26,3789	Доллар США
1	2006.12.30	26,3311	Доллар США
1	2007.01.10	26,4465	Доллар США
1	2007.01.11	26,4898	Доллар США
1	2007.01.12	26,5320	Доллар США
1	2007.01.13	26,5770	Доллар США
1	2007.01.16	26,5645	Доллар США
1	2007.01.17	26,5481	Доллар США
1	2007.01.18	26,5646	Доллар США
1	2007.01.19	26,5343	Доллар США
1	2007.01.20	26,5075	Доллар США
1	2007.01.23	26,5214	Доллар США
1	2007.01.24	26,5240	Доллар США
1	2007.01.25	26,4879	Доллар США
1	2007.01.26	26,5018	Доллар США
1	2007.01.27	26,5575	Доллар США
1	2007.01.30	26,5747	Доллар США
1	2007.01.31	26,5331	Доллар США
1	2007.02.01	26,5484	Доллар США
1	2007.02.02	26,4882	Доллар США
1	2007.02.03	26,4800	Доллар США
1	2007.02.06	26,5288	Доллар США
1	2007.02.07	26,5543	Доллар США
1	2007.02.08	26,5040	Доллар США
1	2007.02.09	26,3945	Доллар США
1	2007.02.10	26,3473	Доллар США
1	2007.02.13	26,3414	Доллар США
1	2007.02.14	26,3759	Доллар США
1	2007.02.15	26,3060	Доллар США
1	2007.02.16	26,2314	Доллар США
1	2007.02.17	26,2358	Доллар США
1	2007.02.20	26,2131	Доллар США
1	2007.02.21	26,1964	Доллар США
1	2007.02.22	26,1967	Доллар США
1	2007.02.23	26,2474	Доллар США
1	2007.02.27	26,1730	Доллар США
1	2007.02.28	26,1599	Доллар США
1	2007.03.01	26,1481	Доллар США
1	2007.03.02	26,1366	Доллар США
1	2007.03.03	26,1740	Доллар США
1	2007.03.06	26,2147	Доллар США
1	2007.03.07	26,2432	Доллар США
1	2007.03.08	26,2352	Доллар США
1	2007.03.10	26,2086	Доллар США
1	2007.03.13	26,2278	Доллар США
1	2007.03.14	26,1873	Доллар США
1	2007.03.15	26,1491	Доллар США
1	2007.03.16	26,1300	Доллар США
1	2007.03.17	26,0476	Доллар США
1	2007.03.20	26,0419	Доллар США
1	2007.03.21	26,0414	Доллар США
1	2007.03.22	26,0335	Доллар США
1	2007.03.23	25,9709	Доллар США
1	2007.03.24	26,0109	Доллар США
1	2007.03.27	26,0770	Доллар США
1	2007.03.28	26,0180	Доллар США
1	2007.03.29	25,9956	Доллар США
1	2007.03.30	26,0204	Доллар США
1	2007.03.31	26,0113	Доллар США
1	2007.04.03	25,9947	Доллар США
1	2007.04.04	25,9839	Доллар США
1	2007.04.05	26,0094	Доллар США
1	2007.04.06	25,9871	Доллар США
1	2007.04.07	25,9252	Доллар США
1	2007.04.10	25,9846	Доллар США
1	2007.04.11	25,9210	Доллар США
1	2007.04.12	25,9181	Доллар США
1	2007.04.13	25,8647	Доллар США
1	2007.04.14	25,8286	Доллар США
1	2007.04.17	25,7966	Доллар США
1	2007.04.18	25,7994	Доллар США
1	2007.04.19	25,7469	Доллар США
1	2007.04.20	25,7657	Доллар США
1	2007.04.21	25,7240	Доллар США
1	2007.04.24	25,7617	Доллар США
1	2007.04.25	25,7760	Доллар США
1	2007.04.26	25,6948	Доллар США
1	2007.04.27	25,6934	Доллар США
1	2007.04.28	25,7446	Доллар США
1	2007.04.29	25,6851	Доллар США
1	2007.05.03	25,7564	Доллар США
1	2007.05.04	25,7288	Доллар США
1	2007.05.05	25,7691	Доллар США
1	2007.05.08	25,7351	Доллар США
1	2007.05.09	25,7334	Доллар США
1	2007.05.11	25,7771	Доллар США
1	2007.05.12	25,8594	Доллар США
1	2007.05.15	25,8067	Доллар США
1	2007.05.16	25,7927	Доллар США
1	2007.05.17	25,7376	Доллар США
1	2007.05.18	25,8074	Доллар США
1	2007.05.19	25,8492	Доллар США
1	2007.05.22	25,8388	Доллар США
1	2007.05.23	25,8831	Доллар США
1	2007.05.24	25,8964	Доллар США
1	2007.05.25	25,9002	Доллар США
1	2007.05.26	25,9152	Доллар США
1	2007.05.29	25,8884	Доллар США
1	2007.05.30	25,9029	Доллар США
1	2007.05.31	25,9031	Доллар США
1	2007.06.01	25,9043	Доллар США
1	2007.06.02	25,8983	Доллар США
1	2007.06.05	25,8928	Доллар США
1	2007.06.06	25,8493	Доллар США
1	2007.06.07	25,8180	Доллар США
1	2007.06.08	25,8428	Доллар США
1	2007.06.09	25,9247	Доллар США
1	2007.06.10	25,9811	Доллар США
1	2007.06.14	26,0420	Доллар США
1	2007.06.15	26,0465	Доллар США
1	2007.06.16	26,0323	Доллар США
1	2007.06.19	25,9558	Доллар США
1	2007.06.20	25,9268	Доллар США
1	2007.06.21	25,9372	Доллар США
1	2007.06.22	25,9692	Доллар США
1	2007.06.23	25,9356	Доллар США
1	2007.06.26	25,9010	Доллар США
1	2007.06.27	25,7781	Доллар США
1	2007.06.28	25,8468	Доллар США
1	2007.06.29	25,7965	Доллар США
1	2007.06.30	25,8162	Доллар США
1	2007.07.03	25,7288	Доллар США
1	2007.07.04	25,6574	Доллар США
1	2007.07.05	25,6629	Доллар США
1	2007.07.06	25,6742	Доллар США
1	2007.07.07	25,7305	Доллар США
1	2007.07.10	25,7016	Доллар США
1	2007.07.11	25,6586	Доллар США
1	2007.07.12	25,5363	Доллар США
1	2007.07.13	25,5167	Доллар США
1	2007.07.14	25,4936	Доллар США
1	2007.07.17	25,4728	Доллар США
1	2007.07.18	25,4563	Доллар США
1	2007.07.19	25,4401	Доллар США
1	2007.07.20	25,4216	Доллар США
1	2007.07.21	25,4144	Доллар США
1	2007.07.24	25,3853	Доллар США
1	2007.07.25	25,3964	Доллар США
1	2007.07.26	25,4132	Доллар США
1	2007.07.27	25,4989	Доллар США
1	2007.07.28	25,4963	Доллар США
1	2007.07.31	25,5999	Доллар США
1	2007.08.01	25,5448	Доллар США
1	2007.08.02	25,6008	Доллар США
1	2007.08.03	25,5945	Доллар США
1	2007.08.04	25,5554	Доллар США
1	2007.08.07	25,4520	Доллар США
1	2007.08.08	25,4702	Доллар США
1	2007.08.09	25,4837	Доллар США
1	2007.08.10	25,3444	Доллар США
1	2007.08.11	25,5070	Доллар США
1	2007.08.14	25,4661	Доллар США
1	2007.08.15	25,5319	Доллар США
1	2007.08.16	25,6367	Доллар США
1	2007.08.17	25,7379	Доллар США
1	2007.08.18	25,7818	Доллар США
1	2007.08.21	25,7408	Доллар США
1	2007.08.22	25,8429	Доллар США
1	2007.08.23	25,8405	Доллар США
1	2007.08.24	25,7105	Доллар США
1	2007.08.25	25,7609	Доллар США
1	2007.08.28	25,6544	Доллар США
1	2007.08.29	25,6753	Доллар США
1	2007.08.30	25,7630	Доллар США
1	2007.08.31	25,6494	Доллар США
1	2007.09.01	25,6262	Доллар США
1	2007.09.04	25,5896	Доллар США
1	2007.09.05	25,5982	Доллар США
1	2007.09.06	25,6997	Доллар США
1	2007.09.07	25,6639	Доллар США
1	2007.09.08	25,6618	Доллар США
1	2007.09.11	25,5708	Доллар США
1	2007.09.12	25,5154	Доллар США
1	2007.09.13	25,4056	Доллар США
1	2007.09.14	25,3679	Доллар США
1	2007.09.15	25,3422	Доллар США
1	2007.09.18	25,3286	Доллар США
1	2007.09.19	25,3547	Доллар США
1	2007.09.20	25,1867	Доллар США
1	2007.09.21	25,1258	Доллар США
1	2007.09.22	25,0540	Доллар США
1	2007.09.25	25,0062	Доллар США
1	2007.09.26	25,0315	Доллар США
1	2007.09.27	24,9755	Доллар США
1	2007.09.28	24,9619	Доллар США
1	2007.09.29	24,9493	Доллар США
1	2007.10.02	24,8784	Доллар США
1	2007.10.03	24,9093	Доллар США
1	2007.10.04	24,9297	Доллар США
1	2007.10.05	25,0111	Доллар США
1	2007.10.06	24,9814	Доллар США
1	2007.10.09	24,9800	Доллар США
1	2007.10.10	25,0597	Доллар США
1	2007.10.11	24,9842	Доллар США
1	2007.10.12	24,9199	Доллар США
1	2007.10.13	24,9216	Доллар США
1	2007.10.16	24,9230	Доллар США
1	2007.10.17	24,9012	Доллар США
1	2007.10.18	24,9275	Доллар США
1	2007.10.19	24,8749	Доллар США
1	2007.10.20	24,8494	Доллар США
1	2007.10.23	24,8066	Доллар США
1	2007.10.24	24,9225	Доллар США
1	2007.10.25	24,8912	Доллар США
1	2007.10.26	24,8508	Доллар США
1	2007.10.27	24,7722	Доллар США
1	2007.10.30	24,6983	Доллар США
1	2007.10.31	24,7238	Доллар США
1	2007.11.01	24,6724	Доллар США
1	2007.11.02	24,6847	Доллар США
1	2007.11.03	24,6674	Доллар США
1	2007.11.07	24,6232	Доллар США
1	2007.11.08	24,5123	Доллар США
1	2007.11.09	24,4830	Доллар США
1	2007.11.10	24,4458	Доллар США
1	2007.11.13	24,4946	Доллар США
1	2007.11.14	24,5286	Доллар США
1	2007.11.15	24,4917	Доллар США
1	2007.11.16	24,4620	Доллар США
1	2007.11.17	24,5153	Доллар США
1	2007.11.20	24,4975	Доллар США
1	2007.11.21	24,4328	Доллар США
1	2007.11.22	24,3391	Доллар США
1	2007.11.23	24,3174	Доллар США
1	2007.11.24	24,2649	Доллар США
1	2007.11.27	24,3104	Доллар США
1	2007.11.28	24,3111	Доллар США
1	2007.11.29	24,3622	Доллар США
1	2007.11.30	24,3506	Доллар США
1	2007.12.01	24,4171	Доллар США
1	2007.12.04	24,4560	Доллар США
